Colonne1;T0 vs T6L S;T0 vs T6L R;T0 vs T6D S;T0 vs T6D R;T6L vs T6D S;T6L vs T6D R
RC7G0127100;0;0;0;0;0;0
RC7G0127200;0;0;0;0;0;0
RC7G0127300;0;0;0;0;0;0
RC7G0127400;0;0;0;0;0;0
RC7G0127500;0;0;0;0;0;0
RC7G0127600;0;0;0;0;0;0
RC7G0127700;0;0;0;0;0;0
RC7G0127800;0;0;0;0;0;0
RC7G0127900;0;0;0;0;0;0
RC7G0128000;0;0;1;0;0;0
RC7G0128100;0;0;0;0;0;0
RC7G0128200;0;0;0;0;0;0
RC7G0128300;0;0;0;0;0;0
RC7G0128400;0;0;0;0;0;0
RC7G0128500;0;0;0;0;0;0
RC7G0128600;0;0;0;0;0;0
RC7G0128700;0;1;0;1;0;0
RC7G0128800;0;0;0;0;0;0
RC7G0128900;0;0;0;1;0;0
RC7G0129000;0;0;0;0;0;0
RC7G0129100;0;0;0;0;0;0
RC7G0129200;0;0;0;0;0;0
RC7G0129300;0;0;0;0;0;0
RC7G0129400;0;0;0;0;0;0
RC7G0129500;0;0;0;0;0;0
RC7G0129600;0;0;0;0;0;0
RC7G0129700;0;0;0;0;0;0
RC7G0129800;0;0;0;0;0;0
RC7G0129900;0;0;0;0;0;0
RC7G0130000;0;0;0;0;0;0
RC7G0130100;0;0;0;0;0;0
RC7G0130200;0;0;0;0;0;0
RC7G0130300;0;0;0;0;0;0
RC7G0130400;0;0;0;0;0;0
RC7G0130500;0;0;0;0;0;0
RC7G0130600;1;0;0;0;0;0
RC7G0130700;0;0;0;0;0;0
RC7G0130800;0;0;0;0;0;0
RC7G0130900;0;0;0;0;0;0
RC7G0131000;0;0;0;0;0;0
RC7G0131100;0;0;0;0;0;0
RC7G0131200;0;0;0;0;0;0
RC7G0131300;0;0;0;0;0;0
RC7G0131400;0;0;0;0;0;0
RC7G0131500;0;0;0;0;0;0
RC7G0131600;0;0;0;0;0;0
RC7G0131700;0;0;0;0;0;0
RC7G0131800;0;0;0;0;0;0
RC7G0131900;0;0;0;0;0;0
RC7G0132000;0;0;0;0;0;0
RC7G0132100;0;0;0;0;0;0
RC7G0132200;0;0;0;0;0;0
RC7G0132300;0;0;0;0;0;0
RC7G0132400;0;0;0;0;0;0
RC7G0132500;0;0;0;0;0;0
RC7G0132600;0;0;0;0;0;0
RC7G0132700;0;0;0;0;0;0
RC7G0132800;0;0;0;0;0;0
RC7G0132900;0;0;0;0;0;0
RC7G0133000;0;0;0;0;0;0
RC7G0133100;0;0;0;0;0;0
RC7G0133200;0;0;0;0;0;0
RC7G0133300;0;0;0;0;0;0
RC7G0133400;0;0;0;0;0;0
RC7G0133500;0;0;0;0;0;0
RC7G0133600;0;0;0;0;0;0
RC7G0133700;0;0;0;0;0;0
RC7G0133800;0;0;0;0;0;0
RC7G0133900;0;0;0;0;0;0
RC7G0134000;0;0;0;0;0;0
RC7G0134100;0;0;0;0;0;0
RC7G0134200;0;0;0;0;0;0
RC7G0134300;0;1;0;1;0;0
RC7G0134400;0;1;0;1;0;0
RC7G0134500;0;0;0;0;0;0
RC7G0134600;0;0;0;0;0;0
RC7G0134700;0;0;0;0;0;0
RC7G0134800;0;0;0;0;0;0
RC7G0134900;0;0;0;0;0;0
RC7G0135000;0;0;0;0;0;0
RC7G0135100;0;0;0;0;0;0
RC7G0135200;0;0;0;0;0;0
RC7G0135300;0;0;0;0;0;0
RC7G0135400;0;1;0;1;0;0
RC7G0135500;0;0;0;0;0;0
RC7G0135600;0;0;0;0;0;0
RC7G0135700;0;0;0;0;0;0
RC7G0135800;0;0;0;0;0;0
RC7G0135900;0;0;0;0;0;0
RC7G0136000;0;0;0;0;0;0
RC7G0136100;0;0;0;0;0;0
RC7G0136200;0;0;1;0;0;0
RC7G0136300;0;0;0;0;0;0
RC7G0136400;0;0;0;0;0;0
RC7G0136500;0;0;0;0;0;0
RC7G0136600;0;0;0;0;0;0
RC7G0136700;0;0;0;0;0;0
RC7G0136800;0;0;0;0;0;0
RC7G0136900;0;1;0;1;0;0
RC7G0137000;0;0;0;0;0;0
RC7G0137100;0;0;0;0;0;0
RC7G0137200;0;0;0;0;1;0
RC7G0137300;0;0;0;0;0;0
RC7G0137400;0;0;0;0;0;0
RC7G0137500;0;0;0;0;0;0
RC7G0137600;0;0;0;0;0;0
RC7G0137700;0;0;0;0;0;0
RC7G0137800;0;0;0;0;0;0
RC7G0137900;0;0;0;0;0;0
RC7G0138000;0;0;0;0;0;0
RC7G0138100;0;0;0;0;0;0
RC7G0138200;0;0;0;0;0;0
RC7G0138300;0;0;0;0;0;0
RC7G0138400;1;0;0;0;0;0
RC7G0138500;0;0;0;0;0;0
RC7G0138600;0;0;0;0;0;0
RC7G0138700;0;0;0;0;0;0
RC7G0138800;0;0;0;0;0;0
RC7G0138900;0;0;0;0;0;0
RC7G0139000;0;0;0;0;0;0
RC7G0139100;0;0;0;1;0;0
RC7G0139200;0;0;0;1;0;0
RC7G0139300;0;0;0;0;0;0
RC7G0139400;0;0;0;0;0;0
RC7G0139500;0;0;0;0;0;0
RC7G0139600;0;0;0;0;0;0
RC7G0139700;0;1;0;1;0;0
RC7G0139800;0;0;0;0;0;0
RC7G0139900;0;0;0;0;0;0
RC7G0140000;0;0;0;0;0;0
RC7G0140100;0;0;0;1;0;0
RC7G0140200;0;0;0;1;0;0
RC7G0140300;0;0;0;0;0;0
RC7G0140400;0;0;0;0;0;0
RC7G0140500;0;0;0;0;0;0
RC7G0140600;0;0;0;0;0;0
RC7G0140700;0;0;0;0;0;0
RC7G0140800;0;0;0;0;0;0
RC7G0140900;0;0;0;0;0;0
RC7G0141000;0;0;0;0;0;0
RC7G0141100;0;0;0;0;0;0
RC7G0141200;0;0;0;0;0;0
RC7G0141300;0;0;0;0;0;0
RC7G0141400;0;0;0;0;0;0
RC7G0141500;0;0;0;1;0;0
RC7G0141600;0;0;0;0;0;0
RC7G0141700;0;1;0;1;0;0
RC7G0141800;0;0;0;0;0;0
RC7G0141900;0;0;0;0;0;0
RC7G0142000;0;0;0;0;0;0
RC7G0142100;0;0;0;0;0;0
RC7G0142200;0;0;0;0;0;0
RC7G0142300;0;0;0;0;0;0
RC7G0142400;0;0;0;0;0;0
RC7G0142500;0;0;0;0;0;0
RC7G0142600;0;0;1;0;1;0
RC7G0142700;0;0;0;0;0;0
RC7G0142800;0;0;0;0;0;0
RC7G0142900;0;0;0;0;0;0
RC7G0143000;0;1;0;1;0;0
RC7G0143100;0;0;0;0;0;0
RC7G0143200;0;0;0;0;0;0
RC7G0143300;0;0;0;0;0;0
RC7G0143400;0;0;0;0;0;0
RC7G0143500;0;0;0;0;0;0
RC7G0143600;0;0;0;0;0;0
RC7G0143700;0;0;1;0;1;0
RC7G0143800;0;0;0;0;0;0
RC7G0143900;0;0;0;0;0;0
RC7G0144000;0;0;0;0;0;0
RC7G0144100;0;0;0;0;0;0
RC7G0144200;0;0;0;0;0;0
RC7G0144300;0;0;0;0;0;0
RC7G0144400;0;0;0;0;0;0
RC7G0144500;0;0;0;0;0;0
RC7G0144600;0;0;0;1;0;1
RC7G0144700;0;0;0;0;0;0
RC7G0144800;1;0;0;0;0;0
RC7G0144900;0;0;0;0;0;0
RC7G0145000;0;0;0;0;0;0
RC7G0145100;0;0;0;0;0;0
RC7G0145200;0;0;0;0;0;0
RC7G0145300;0;0;0;0;0;0
RC7G0145400;0;1;0;1;0;0
RC7G0145500;0;0;0;0;0;0
RC7G0145600;0;0;0;0;0;0
RC7G0145700;0;0;0;0;0;0
RC7G0145800;0;1;0;1;0;1
RC7G0145900;0;0;0;0;0;0
RC7G0146000;0;1;0;1;0;0
RC7G0146100;0;0;0;0;0;0
RC7G0146200;0;0;0;0;0;0
RC7G0146300;0;0;0;0;0;0
RC7G0146400;0;0;0;0;0;0
RC7G0146500;0;0;0;0;0;0
RC7G0146600;0;0;0;0;0;0
RC7G0146700;0;0;0;0;0;0
RC7G0146800;0;0;0;0;0;0
RC7G0146900;0;0;0;0;0;0
RC7G0147000;0;0;0;0;0;0
RC7G0147100;0;0;0;0;0;0
RC7G0147200;0;1;0;0;0;0
RC7G0147300;0;0;0;0;0;0
RC7G0147400;0;0;0;0;0;0
RC7G0147500;0;0;1;0;1;0
RC7G0147600;0;0;0;0;0;0
RC7G0147700;0;0;0;0;0;0
RC7G0147800;0;0;0;0;0;0
RC7G0147900;0;0;0;0;0;0
RC7G0148000;0;0;0;0;0;0
RC7G0148100;0;0;0;0;0;0
RC7G0148200;0;0;0;0;0;0
RC7G0148300;0;0;0;0;0;0
RC7G0148400;0;0;0;0;0;0
RC7G0148500;0;0;0;0;0;0
RC7G0148600;0;0;0;0;0;0
RC7G0148700;0;0;0;0;0;0
RC7G0148800;0;0;0;0;0;0
RC7G0148900;0;0;0;0;0;0
RC7G0149000;0;0;0;0;0;0
RC7G0149100;0;0;0;0;0;0
RC7G0149200;0;0;0;0;0;0
RC7G0149300;0;0;0;0;0;0
RC7G0149400;0;0;0;0;0;0
RC7G0149500;0;1;0;1;0;0
RC7G0149600;0;0;0;0;0;0
RC7G0149700;0;0;0;0;0;0
RC7G0149800;0;0;0;0;0;0
RC7G0149900;0;0;0;0;0;0
RC7G0150000;0;0;0;0;0;0
RC7G0150100;0;0;0;0;0;0
RC7G0150200;0;0;0;0;0;0
RC7G0150300;0;0;0;0;0;0
RC7G0150400;0;0;0;0;0;0
RC7G0150500;0;0;0;1;0;0
RC7G0150600;0;0;0;1;0;0
RC7G0150700;0;0;0;0;0;0
RC7G0150800;0;0;0;0;0;0
RC7G0150900;0;0;0;0;0;0
RC7G0151000;0;0;0;0;0;0
RC7G0151100;0;0;0;0;0;0
RC7G0151200;0;0;0;0;0;0
RC7G0151300;0;0;0;1;0;1
RC7G0151400;0;0;0;0;0;0
RC7G0151500;0;0;0;0;0;0
RC7G0151600;0;0;0;0;0;0
RC7G0151700;0;0;0;0;0;0
RC7G0151800;0;0;0;0;0;0
RC7G0151900;1;0;0;0;0;0
RC7G0152000;1;0;0;0;0;0
RC7G0152100;0;0;0;0;0;0
RC7G0152200;0;0;0;0;0;0
RC7G0152300;0;1;0;1;0;0
RC7G0152400;0;0;0;0;0;0
RC7G0152500;0;0;0;0;0;0
RC7G0152600;0;0;0;0;0;0
RC7G0152700;0;0;0;0;0;0
RC7G0152800;0;0;0;0;0;0
RC7G0152900;0;0;0;0;0;0
RC7G0153000;0;0;0;0;0;0
RC7G0153100;0;1;0;0;1;0
RC7G0153200;0;0;0;0;0;0
RC7G0153300;0;0;0;0;0;0
RC7G0153400;0;0;0;0;0;0
RC7G0153500;0;0;0;0;0;0
RC7G0153600;0;0;0;0;0;0
RC7G0153700;0;0;0;0;0;0
RC7G0153800;0;0;0;0;0;0
RC7G0153900;0;0;0;0;0;0
RC7G0154000;0;0;0;0;0;0
RC7G0154100;0;0;0;0;0;0
RC7G0154200;0;0;0;0;0;0
RC7G0154300;0;0;0;0;0;0
RC7G0154400;0;0;1;0;0;0
RC7G0154500;0;0;0;0;0;0
RC7G0154600;0;0;0;0;0;0
RC7G0154700;0;0;0;1;0;0
RC7G0154800;0;0;0;0;0;0
RC7G0154900;0;0;0;0;0;0
RC7G0155000;0;0;0;0;0;0
RC7G0155100;0;0;0;0;0;0
RC7G0155200;0;0;0;0;0;0
RC7G0155300;0;0;1;0;1;0
RC7G0155400;0;0;0;0;0;0
RC7G0155500;0;0;0;0;0;0
RC7G0155600;0;0;0;0;0;0
RC7G0155700;0;0;0;0;0;0
RC7G0155800;0;1;0;1;0;0
RC7G0155900;0;1;0;1;0;0
RC7G0156000;0;0;0;0;0;0
RC7G0156100;0;1;0;0;0;0
RC7G0156200;0;0;1;0;0;0
RC7G0156300;1;0;1;0;0;0
RC7G0156400;0;0;0;0;0;0
RC7G0156500;0;0;0;0;0;0
RC7G0156600;0;0;0;0;0;0
RC7G0156700;0;0;0;0;0;0
RC7G0156800;0;0;0;0;0;0
RC7G0156900;0;0;0;0;0;0
RC7G0157000;0;0;0;1;0;0
RC7G0157100;0;0;0;0;0;0
RC7G0157200;0;0;0;0;0;0
RC7G0157300;0;0;0;0;0;0
RC7G0157400;0;0;0;0;0;0
RC7G0157500;0;0;0;0;0;0
RC7G0157600;0;0;0;0;0;0
RC7G0157700;0;1;0;1;0;0
RC7G0157800;0;0;0;0;1;0
RC7G0157900;0;0;0;0;0;0
RC7G0158000;0;0;0;0;0;0
RC7G0158100;0;0;0;0;0;0
RC7G0158200;0;0;0;1;0;0
RC7G0158300;0;0;0;0;0;0
RC7G0158400;0;0;0;1;0;0
RC7G0158500;0;1;0;1;0;0
RC7G0158600;0;0;0;0;0;0
RC7G0158700;0;0;0;0;0;0
RC7G0158800;0;0;0;0;0;0
RC7G0158900;0;0;0;0;0;0
RC7G0159000;0;0;0;0;0;0
RC7G0159100;0;0;0;0;0;0
RC7G0159200;0;0;0;0;0;0
RC7G0159300;0;0;0;0;0;0
RC7G0159400;0;0;0;0;0;0
RC7G0159500;0;0;0;0;0;0
RC7G0159600;0;0;0;0;0;0
RC7G0159700;0;0;0;1;0;0
RC7G0159800;0;0;0;0;0;0
RC7G0159900;0;0;0;0;0;0
RC7G0160000;0;0;0;0;0;0
RC7G0160100;0;0;0;0;0;0
RC7G0160200;0;0;0;0;0;0
RC7G0160300;1;0;1;0;0;0
RC7G0160400;1;0;0;0;0;0
RC7G0160500;0;0;0;0;0;0
RC7G0160600;0;0;0;1;0;0
RC7G0160700;0;0;0;0;0;0
RC7G0160800;0;0;0;0;0;0
RC7G0160900;0;1;0;1;0;1
RC7G0161000;0;0;0;1;0;1
RC7G0161100;0;1;0;1;0;0
RC7G0161200;0;0;0;0;0;0
RC7G0161300;0;0;0;0;0;0
RC7G0161400;0;0;0;0;0;0
RC7G0161500;0;0;0;0;0;0
RC7G0161600;0;0;0;0;0;0
RC7G0161700;0;0;0;0;0;0
RC7G0161800;0;0;0;1;0;0
RC7G0161900;0;0;0;0;0;0
RC7G0162000;0;0;0;0;0;0
RC7G0162100;0;0;0;0;0;0
RC7G0162200;0;0;0;0;0;0
RC7G0162300;0;0;0;0;0;0
RC7G0162400;0;0;0;0;0;0
RC7G0162500;0;0;0;0;0;0
RC7G0162600;0;0;0;0;0;0
RC7G0162700;0;0;0;0;0;0
RC7G0162800;0;0;0;0;0;0
RC7G0162900;0;0;0;0;0;0
RC7G0163000;0;0;0;0;0;0
RC7G0163100;0;0;1;0;0;0
RC7G0163200;0;0;1;0;0;0
RC7G0163300;0;0;0;0;0;0
RC7G0163400;0;0;0;0;0;0
RC7G0163500;0;0;0;0;0;0
RC7G0163600;0;0;0;0;0;0
RC7G0163700;0;0;0;0;0;0
RC7G0163800;0;0;0;1;0;0
RC7G0163900;0;0;0;0;0;0
RC7G0164000;0;0;0;0;0;0
RC7G0164100;0;0;0;0;0;0
RC7G0164200;0;0;0;0;0;0
RC7G0164300;0;0;0;1;0;0
RC7G0164400;0;0;0;0;0;0
RC7G0164500;0;0;0;0;0;0
RC7G0164600;0;1;0;1;0;0
RC7G0164700;0;0;0;0;0;0
RC7G0164800;0;0;0;0;0;0
RC7G0164900;0;0;0;0;0;0
RC7G0165000;0;0;0;0;0;0
RC7G0165100;1;0;1;0;1;0
RC7G0165200;0;0;0;0;0;0
RC7G0165300;0;0;0;0;0;0
RC7G0165400;0;1;0;1;0;0
RC7G0165500;0;0;1;0;1;0
RC7G0165600;0;1;0;1;0;0
RC7G0165700;0;0;0;0;0;0
RC7G0165800;0;0;0;0;0;0
RC7G0165900;0;0;0;0;0;0
RC7G0166000;1;0;1;0;0;0
RC7G0166100;0;0;0;0;0;0
RC7G0166200;0;0;0;0;0;0
RC7G0166300;0;0;0;0;0;0
RC7G0166400;0;0;0;0;0;0
RC7G0166500;0;0;0;0;0;0
RC7G0166600;0;0;0;0;0;0
RC7G0166700;0;0;0;1;0;0
RC7G0166800;0;0;0;0;0;0
RC7G0166900;0;0;0;0;0;0
RC7G0167000;0;0;0;0;0;0
RC7G0167100;0;0;0;0;0;0
RC7G0167200;0;0;0;0;0;0
RC7G0167300;0;0;0;0;0;0
RC7G0167400;0;0;0;0;0;0
RC7G0167500;0;0;0;0;0;0
RC7G0167600;1;0;1;0;0;0
RC7G0167700;0;0;0;0;0;0
RC7G0167800;0;0;0;0;0;0
RC7G0167900;0;0;0;0;0;0
RC7G0168000;0;0;0;0;0;0
RC7G0168100;0;0;0;0;0;0
RC7G0168200;0;0;0;1;0;0
RC7G0168300;0;0;0;0;0;0
RC7G0168400;0;0;0;0;0;0
RC7G0168500;0;0;0;1;0;1
RC7G0168600;0;0;0;0;0;0
RC7G0168700;0;0;0;0;0;0
RC7G0168800;0;0;0;0;0;0
RC7G0168900;0;0;0;0;0;0
RC7G0169000;0;1;0;1;0;0
RC7G0169100;0;0;0;1;0;0
RC7G0169200;0;0;0;0;0;0
RC7G0169300;0;0;0;0;0;0
RC7G0169400;0;0;0;0;0;0
RC7G0169500;0;0;0;0;0;0
RC7G0169600;0;0;0;0;0;0
RC7G0169700;0;0;0;0;0;0
RC7G0169800;0;0;0;0;0;0
RC7G0169900;0;1;0;1;0;0
RC7G0170000;0;0;0;0;0;0
RC7G0170100;0;0;0;0;0;0
RC7G0170200;0;0;0;0;0;0
RC7G0170300;0;0;0;0;0;0
RC7G0170400;0;0;0;0;0;0
RC7G0170500;0;1;0;1;0;0
RC7G0170600;0;0;0;0;0;0
RC7G0170700;0;0;0;0;0;0
RC7G0170800;0;0;0;0;0;1
RC7G0170900;1;0;1;0;0;0
RC7G0171000;0;0;0;0;0;0
RC7G0171100;0;0;0;0;0;0
RC7G0171200;0;0;0;0;0;0
RC7G0171300;0;0;0;1;0;0
RC7G0171400;0;0;0;1;0;1
RC7G0171500;0;0;0;0;0;0
RC7G0171600;0;0;0;0;0;0
RC7G0171700;0;1;0;1;0;0
RC7G0171800;0;0;0;0;0;0
RC7G0171900;0;0;0;0;0;0
RC7G0172000;0;0;0;0;0;0
RC7G0172100;0;0;0;0;0;0
RC7G0172200;0;0;0;0;0;0
RC7G0172300;0;0;0;0;0;0
RC7G0172400;0;0;0;0;0;0
RC7G0172500;0;0;0;1;0;0
RC7G0172600;0;0;0;0;0;0
RC7G0172700;0;0;0;0;0;0
RC7G0172800;0;0;0;0;0;0
RC7G0172900;0;0;0;0;0;0
RC7G0173000;0;0;0;0;0;0
RC7G0173100;0;0;0;0;0;0
RC7G0173200;0;0;0;0;0;0
RC7G0173300;0;0;1;0;0;0
RC7G0173400;0;0;0;0;0;0
RC7G0173500;0;0;0;0;0;0
RC7G0173600;0;0;0;0;0;0
RC7G0173700;0;0;0;0;0;0
RC7G0173800;0;0;0;0;0;0
RC7G0173900;0;0;0;0;0;0
RC7G0174000;0;0;0;0;0;0
RC7G0174100;0;0;0;0;0;0
RC7G0174200;0;0;0;0;0;0
RC7G0174300;0;0;0;0;0;0
RC7G0174400;0;0;0;0;0;0
RC7G0174500;0;0;0;0;0;0
RC7G0174600;0;0;0;0;0;0
RC7G0174700;1;0;0;0;0;1
RC7G0174800;0;0;0;0;0;0
RC7G0174900;0;0;0;1;0;1
RC7G0175000;0;0;0;0;0;0
RC7G0175100;0;0;0;1;0;1
RC7G0175200;0;0;0;0;0;0
RC7G0175300;0;0;0;0;0;0
RC7G0175400;0;0;0;0;0;0
RC7G0175500;0;0;0;0;0;0
RC7G0175600;0;0;0;0;0;0
RC7G0175700;0;0;0;1;0;1
RC7G0175800;0;0;0;0;0;0
RC7G0175900;0;0;0;0;0;0
RC7G0176000;0;0;0;0;0;0
RC7G0176100;0;0;0;0;0;0
RC7G0176200;0;0;0;0;0;0
RC7G0176300;0;0;0;0;0;0
RC7G0176400;0;0;0;0;0;0
RC7G0176500;0;1;0;1;0;0
RC7G0176600;0;0;0;0;0;0
RC7G0176700;0;0;0;0;0;0
RC7G0176800;0;0;0;0;0;0
RC7G0176900;0;0;0;0;0;0
RC7G0177000;0;0;0;0;0;0
RC7G0177100;0;0;0;0;0;0
RC7G0177200;0;0;0;0;0;0
RC7G0177300;0;0;0;0;0;0
RC7G0177400;0;0;0;0;0;0
RC7G0177500;0;0;0;0;0;0
RC7G0177600;0;0;0;0;0;0
RC7G0177700;0;0;0;0;0;0
RC7G0177800;0;0;0;0;0;0
RC7G0177900;0;0;0;0;0;0
RC7G0178000;0;0;0;0;0;0
RC7G0178100;0;0;0;0;0;0
RC7G0178200;0;0;0;0;0;0
RC7G0178300;0;0;0;0;0;0
RC7G0178400;0;0;0;0;0;0
RC7G0178500;0;0;0;0;0;0
RC7G0178600;0;1;0;1;0;0
RC7G0178700;0;0;0;0;0;0
RC7G0178800;0;1;0;0;0;0
RC7G0178900;0;0;0;0;0;0
RC7G0179000;0;0;0;0;0;0
RC7G0179100;0;0;0;0;0;0
RC7G0179200;1;0;1;0;1;0
RC7G0179300;0;0;0;0;0;0
RC7G0179400;0;0;0;0;0;0
RC7G0179500;0;0;0;0;0;0
RC7G0179600;0;0;0;0;0;0
RC7G0179700;0;0;0;0;0;0
RC7G0179800;0;0;0;0;0;0
RC7G0179900;0;0;0;0;0;0
RC7G0180000;0;0;0;0;0;0
RC7G0180100;0;0;0;0;0;0
RC7G0180200;0;0;0;1;0;0
RC7G0180300;0;0;0;0;0;0
RC7G0180400;0;1;0;1;0;0
RC7G0180500;0;0;0;0;0;0
RC7G0180600;1;0;1;0;0;0
RC7G0180700;0;1;0;0;0;0
RC7G0180800;0;0;0;1;0;0
RC7G0180900;0;0;0;0;0;0
RC7G0181000;0;0;0;0;0;0
RC7G0181100;0;0;0;0;0;0
RC7G0181200;0;1;0;1;0;0
RC7G0181300;0;0;0;0;0;0
RC7G0181400;0;0;0;0;0;0
RC7G0181500;0;0;0;0;0;0
RC7G0181600;0;0;0;0;0;0
RC7G0181700;0;0;0;0;0;0
RC7G0181800;0;0;0;0;0;0
RC7G0181900;0;0;0;0;0;0
RC7G0182000;0;0;0;0;0;0
RC7G0182100;0;0;0;0;0;0
RC7G0182200;0;0;1;0;0;0
RC7G0182300;1;0;1;0;0;0
RC7G0182400;0;1;0;1;0;0
RC7G0182500;0;0;0;0;0;0
RC7G0182600;0;0;1;0;0;0
RC7G0182700;0;0;0;1;0;1
RC7G0182800;1;0;0;0;0;0
RC7G0182900;0;0;0;0;0;0
RC7G0183000;0;0;0;0;0;0
RC7G0183100;0;1;0;1;0;0
RC7G0183200;0;0;0;0;0;0
RC7G0183300;0;0;0;0;0;0
RC7G0183400;0;0;0;0;0;0
RC7G0183500;0;0;0;0;0;0
RC7G0183600;0;0;0;0;0;0
RC7G0183700;0;0;0;0;0;0
RC7G0183800;0;0;0;0;0;0
RC7G0183900;0;0;0;0;0;0
RC7G0184000;0;1;0;1;0;0
RC7G0184100;0;0;0;0;0;0
RC7G0184200;0;1;0;1;0;0
RC7G0184300;0;0;0;0;0;0
RC7G0184400;0;0;0;0;0;0
RC7G0184500;0;0;0;0;0;0
RC7G0184600;0;0;0;0;0;0
RC7G0184700;0;0;0;0;0;0
RC7G0184800;0;0;0;0;0;0
RC7G0184900;0;1;0;1;0;0
RC7G0185000;0;0;0;0;0;0
RC7G0185100;0;0;0;1;0;0
RC7G0185200;0;0;0;0;0;0
RC7G0185300;0;1;0;1;0;0
RC7G0185400;0;1;0;1;0;0
RC7G0185500;0;1;0;1;0;0
RC7G0185600;0;0;0;0;0;0
RC7G0185700;0;0;0;1;0;1
RC7G0185800;0;0;0;0;0;0
RC7G0185900;0;0;0;0;0;0
RC7G0186000;0;0;0;0;0;0
RC7G0186100;0;0;0;0;0;0
RC7G0186200;0;0;0;0;0;0
RC7G0186300;0;0;0;0;0;0
RC7G0186400;0;0;1;0;0;0
RC7G0186500;0;0;0;0;0;0
RC7G0186600;0;0;0;0;0;0
RC7G0186700;0;0;0;0;0;0
RC7G0186800;0;0;0;0;0;0
RC7G0186900;0;0;0;0;0;0
RC7G0187000;0;0;0;0;0;0
RC7G0187100;0;0;0;0;0;0
RC7G0187200;0;0;0;0;0;0
RC7G0187300;0;0;0;0;0;0
RC7G0187400;0;0;0;0;0;0
RC7G0187500;0;0;0;0;0;0
RC7G0187600;0;0;0;0;0;0
RC7G0187700;0;0;0;0;1;0
RC7G0187800;0;0;0;0;0;0
RC7G0187900;0;0;0;0;0;0
RC7G0188000;0;0;0;0;0;0
RC7G0188100;0;0;0;0;0;0
RC7G0188200;0;0;0;0;0;0
RC7G0188300;0;0;0;0;0;0
RC7G0188400;0;0;0;0;0;0
RC7G0188500;0;0;0;0;0;0
RC7G0188600;0;0;0;0;0;0
RC7G0188700;0;0;0;1;0;0
RC7G0188800;0;0;0;0;0;0
RC7G0188900;0;0;0;0;0;0
RC7G0189000;0;0;0;0;0;0
RC7G0189100;0;0;0;0;0;0
RC7G0189200;0;0;0;0;0;0
RC7G0189300;0;0;0;0;0;0
RC7G0189400;0;0;0;0;0;0
RC7G0189500;0;0;0;0;0;0
RC7G0189600;0;0;0;1;0;0
RC7G0189700;0;1;0;1;0;0
RC7G0189800;0;0;0;0;0;0
RC7G0189900;0;0;0;0;0;0
RC7G0190000;0;0;0;0;0;0
RC7G0190100;0;0;0;0;0;0
RC7G0190200;0;0;0;0;0;0
RC7G0190300;1;0;0;0;0;0
RC7G0190400;0;0;0;0;0;0
RC7G0190500;0;0;0;0;0;0
RC7G0190600;0;0;0;0;0;0
RC7G0190700;0;1;0;1;0;0
RC7G0190800;0;0;0;0;0;0
RC7G0190900;0;0;0;0;0;0
RC7G0191000;1;0;1;0;0;0
RC7G0191100;0;0;0;0;0;0
RC7G0191200;0;0;0;0;0;0
RC7G0191300;0;0;0;0;0;0
RC7G0191400;0;0;0;0;0;0
RC7G0191500;0;0;0;0;0;0
RC7G0191600;0;0;0;0;0;0
RC7G0191700;0;0;0;0;0;0
RC7G0191800;0;0;0;0;0;0
RC7G0191900;0;0;0;1;0;0
RC7G0192000;0;0;1;0;0;0
RC7G0192100;0;0;0;0;0;0
RC7G0192200;0;0;0;1;0;0
RC7G0192300;0;0;0;0;0;0
RC7G0192400;0;0;0;0;0;0
RC7G0192500;0;0;1;0;1;0
RC7G0192600;0;0;0;0;0;0
RC7G0192700;0;0;0;0;0;0
RC7G0192800;0;0;0;0;0;0
RC7G0192900;0;0;0;0;0;0
RC7G0193000;0;0;0;0;0;0
RC7G0193100;0;0;0;0;0;0
RC7G0193200;0;0;0;0;0;0
RC7G0193300;0;0;0;0;0;0
RC7G0193400;0;0;0;0;0;0
RC7G0193500;0;0;0;0;0;0
RC7G0193600;0;0;0;0;0;0
RC7G0193700;0;0;0;0;0;0
RC7G0193800;0;0;0;0;0;0
RC7G0193900;0;0;0;0;0;0
RC7G0194000;0;0;0;0;0;0
RC7G0194100;0;0;0;0;0;0
RC7G0194200;0;0;0;0;0;0
RC7G0194300;0;0;0;0;0;0
RC7G0194400;0;0;0;0;0;0
RC7G0194500;0;1;0;1;0;0
RC7G0194600;0;0;0;0;0;0
RC7G0194700;0;0;0;0;0;0
RC7G0194800;0;0;0;0;0;0
RC7G0194900;0;0;0;0;0;0
RC7G0195000;0;0;0;0;0;0
RC7G0195100;0;0;0;0;0;0
RC7G0195200;0;0;0;0;0;0
RC7G0195300;0;0;0;0;0;0
RC7G0195400;0;0;0;0;0;0
RC7G0195500;0;0;0;0;0;0
RC7G0195600;0;0;0;0;0;0
RC7G0195700;0;0;0;0;0;0
RC7G0195800;0;0;0;0;0;0
RC7G0195900;0;0;0;0;0;0
RC7G0196000;0;0;0;0;0;0
RC7G0196100;0;0;0;0;0;0
RC7G0196200;0;0;0;0;0;0
RC7G0196300;0;0;0;0;0;0
RC7G0196400;0;0;0;0;0;0
RC7G0196500;0;1;0;1;0;1
RC7G0196600;0;0;0;0;0;0
